uid,age,birthday,country,region,genderSlider,genderLabel,lifeExpectancy,weeksLived,weeksRemaining,weeksTotal,percentLived,phaseTemplate,phaseCount,phases
mfpJVqGsbVeWSt04B2lDCuQRpUbh,35,19.03.1991,Vietnam,Asia,9,Female,79,1831,2277,4108,44.6,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
4FbBbFXWEJNTJ8WGX0f5L9UVArB2,47,27.01.1979,India,Asia,0,Male,68,2464,1072,3536,69.7,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
CWT63ysMyatj1KVHOmY53SJljtgH,25,21.03.2001,Poland,Europe,9,Female,81,1309,2903,4212,31.1,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
utomsAq6nwi3BZxBUTxBymxYfk4S,24,12.09.2002,United States,North America,0,Male,74,1231,2617,3848,32.0,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
Utl9XwpgCaXy1v6ZA0s9fNyD6rOu,31,24.08.1995,Brazil,South America,9,Female,80,1599,2561,4160,38.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
iDcKnTsMZzkGjYPw5Wbmzx0MbbbD,52,05.01.1974,Brazil,South America,0,Male,73,2728,1068,3796,71.9,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
LGja3f9gD81HiLNtD3hOwMSDU0mn,42,18.01.1984,Poland,Europe,0,Male,73,2205,1591,3796,58.1,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
SrMppTsSCKG9q3uxjT0UXNX8aNZo,44,03.11.1982,Brazil,South America,9,Female,80,2268,1892,4160,54.5,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
MYJCnMHhrV5u3pYEIPPvGdwN7hoC,46,28.08.1980,India,Asia,0,Male,68,2381,1155,3536,67.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
CI678lY2FiQWmUGWIGcHHR9kjQN1,34,28.03.1992,Brazil,South America,7,Non-binary / Other,78,1777,2279,4056,43.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
md8yyGADtSseRPmTKeUiDj888yjz,35,20.09.1991,China,Asia,9,Female,80,1804,2356,4160,43.4,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
r3hT6jBPVahtgMDOshUCe84vq9x3,38,08.02.1988,Mozambique,Africa,0,Male,58,1993,1023,3016,66.1,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
1EsGfT71o0ERAdgV0T4NuPpwaSEK,53,29.03.1973,Brazil,South America,3,Non-binary / Other,75,2768,1132,3900,71.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
ELJL1PcgZNgf7oJRLYScOBC1cyXU,33,25.02.1993,China,Asia,1,Non-binary / Other,75,1729,2171,3900,44.3,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
6g5XT0pYv8pBcC9qXmVHtyvY01uM,29,06.10.1997,Indonesia,Asia,9,Female,73,1489,2307,3796,39.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
4fzMNUm1EuBwjkaltFNsIlMefS4P,45,27.06.1981,Poland,Europe,9,Female,81,2338,1874,4212,55.5,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
5g7Y3sJf9BcHPqEZ8poOnapbLZzI,37,12.09.1989,Thailand,Asia,0,Male,73,1910,1886,3796,50.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
J3yqXwXAw5oHeQtZRXJf49RHgZov,70,19.09.1956,Mexico,North America,0,Male,73,3631,165,3796,95.7,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
ZCBKe9bBO3DRdv7rp3bLAViyPtRs,68,15.04.1958,Pakistan,Asia,9,Female,69,3549,39,3588,98.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
QtaLSwh8MGTTpLVllOEhf6J6yzRi,68,25.03.1958,Colombia,South America,9,Female,80,3552,608,4160,85.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
pfqmvOfCfp2dIQfa9ausXJxekNEH,38,23.03.1988,Ghana,Africa,0,Male,63,1987,1289,3276,60.7,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
kB0VFYBM53Xh55gQKkgljMuCOZW6,59,20.03.1967,Vietnam,Asia,0,Male,71,3083,609,3692,83.5,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
Ylzw45Y4R0gGPtGJGyHmtBm6AAfb,31,05.06.1995,Pakistan,Asia,0,Male,67,1611,1873,3484,46.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
WrQdZlf3UJktcb7xvHZQAF0FQcnC,55,10.07.1971,Bosnia and Herzegovina,Europe,8,Non-binary / Other,78,2858,1198,4056,70.5,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
mNa5mQ5aoYZ99ZxZcipP2AJ1Mm2T,36,23.02.1990,China,Asia,0,Male,75,1886,2014,3900,48.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
3YELMyRBPnNh3Elu6pQ5yHrJghZ2,42,13.07.1984,Egypt,Africa,9,Female,75,2179,1721,3900,55.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
cDgcyfReBwTBVPF8VScaj1pkC3dx,47,05.04.1979,United States,North America,7,Non-binary / Other,78,2454,1602,4056,60.5,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
OB2epGIi7dQzHMk5wigoxIYVhnMI,30,21.03.1996,United States,North America,5,Non-binary / Other,77,1569,2435,4004,39.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
xQx4oEp8ND3C2nrT7ypjTAscz209,74,30.08.1952,Bangladesh,Asia,9,Female,75,3842,58,3900,98.5,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
CC7CuPiGpSJ6TWwC1XxtyDHC471z,42,14.07.1984,Brazil,South America,9,Female,80,2179,1981,4160,52.4,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
GlBRxPqUIjyWmzD1i5t5LT2PWfa1,72,22.03.1954,China,Asia,0,Male,75,3761,139,3900,96.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
7teMt4BuksXj2kh4zIMRr0ph64gc,56,07.06.1970,Australia,Oceania,9,Female,85,2915,1505,4420,66.0,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
QY5Kl386J292eisyj9XP7tS6fLXa,46,25.03.1980,Uganda,Africa,4,Non-binary / Other,64,2404,924,3328,72.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
F84btkORq9uq9OOub25aJsmDyRqx,26,28.06.2000,Ukraine,Europe,0,Male,66,1347,2085,3432,39.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ivqlrfBPX413bhVpkeJofeSTv4eK,66,14.07.1960,India,Asia,5,Non-binary / Other,69,3431,157,3588,95.6,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
Ldi45lSfAQnSxMlYRERDTK1BFe8q,56,26.06.1970,Venezuela,South America,9,Female,77,2912,1092,4004,72.7,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
elt9kNKLFrAZTGO8pUedvTMYeVSa,40,04.12.1986,Turkey,Asia,9,Female,81,2054,2158,4212,48.8,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
Qeq0BUDEVt9lKcvCC508C3CiUAbi,53,23.06.1973,Portugal,Europe,0,Male,78,2756,1300,4056,67.9,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
XPkKlfyjubys7IoESA6j8d7euDro,35,12.07.1991,France,Europe,9,Female,85,1814,2606,4420,41.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
NutMLLGvxQhJDbwp6Q43N3DrvXR3,69,01.08.1957,United States,North America,9,Female,80,3585,575,4160,86.2,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
oYEDbFfUMfEL37qBWXri0dpNuZDj,52,23.04.1974,Venezuela,South America,9,Female,77,2713,1291,4004,67.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
ZO7LhTTmXrXAYaqibOVeC4jMIKVg,36,29.10.1990,Egypt,Africa,0,Male,72,1851,1893,3744,49.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
KubduDiZxbAulMVNuUcFSSE5igkS,61,15.10.1965,Egypt,Africa,0,Male,72,3157,587,3744,84.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
UEHGNyjZYBh4qoNId0ncnoj1FuUP,38,03.06.1988,Bangladesh,Asia,0,Male,72,1976,1768,3744,52.8,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
zemcoEve2FZyjaMMqxyZUpm3yOCB,47,22.01.1979,Afghanistan,Asia,9,Female,65,2465,915,3380,72.9,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
cXU2mJUZP2YwdMJ2pFtnluESSCyU,65,07.07.1961,Venezuela,South America,9,Female,77,3380,624,4004,84.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
1pM20M165sxJjdnlA2ezbV3sq53X,54,26.05.1972,United States,North America,4,Non-binary / Other,76,2812,1140,3952,71.2,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
fo1JIqRDTjeQbEZz8JcdVrrDXbq2,19,06.08.2007,China,Asia,9,Female,80,976,3184,4160,23.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ZA7Eo0cwLCDkOxIjTvkyCvsYUEHw,16,02.11.2010,Colombia,South America,2,Non-binary / Other,75,807,3093,3900,20.7,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
OBHQ3v48ivNU0J8XZyZ29HGJpI6T,72,11.03.1954,Indonesia,Asia,9,Female,73,3762,34,3796,99.1,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
XIyOyJUQ9oNjRUS38XE4RtUsmN6l,47,11.02.1979,Pakistan,Asia,9,Female,69,2462,1126,3588,68.6,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
ep6AwyRsymAKDMcEbtbR1xHgQMv8,29,27.03.1997,Afghanistan,Asia,0,Male,63,1516,1760,3276,46.3,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
DHfSS5CUo9ctW0nzah1W6BFCRy5O,18,25.08.2008,Iraq,Asia,0,Male,70,921,2719,3640,25.3,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
skrugjZmEaWY4VclvQ0oBR4giT6I,82,06.08.1944,Australia,Oceania,9,Female,85,4263,157,4420,96.4,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
3wHzcBRef2PDFp5ibflmOHID8OKh,60,01.07.1966,Indonesia,Asia,0,Male,69,3120,468,3588,87.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
adWgPKa2i51XlDDgyNHXjhF1eF9J,35,24.03.1991,Argentina,South America,0,Male,73,1830,1966,3796,48.2,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
dA1WbP5yL1UhMX3OUjLrVAbef3jN,62,27.04.1964,Denmark,Europe,9,Female,83,3234,1082,4316,74.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
vZL41DEU0KIQLWiuQ8HMdN52Ko5u,45,26.11.1981,India,Asia,0,Male,68,2316,1220,3536,65.5,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
PrLPlMWXQlQSImCGhSspLNu3YxyS,35,27.04.1991,Colombia,South America,0,Male,74,1825,2023,3848,47.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
p7Y8al55C9KrJmdA8KDxhlwXd0rI,37,09.03.1989,United States,North America,3,Non-binary / Other,76,1936,2016,3952,49.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
cOdg8SronLU5vobKVk7xHbjJM8Yh,75,22.12.1951,Egypt,Africa,9,Female,75,3878,22,3900,99.4,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
kngotJLxngfSBTxMxHq2EWGtEMZL,46,20.08.1980,Denmark,Europe,0,Male,79,2383,1725,4108,58.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
WmtzpsoLDb5pRCXyvxES4fpow9Dk,54,22.12.1972,India,Asia,9,Female,71,2782,910,3692,75.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
Vf4fRde5Cs1r4otGofdOW76kH63o,41,13.01.1985,Thailand,Asia,9,Female,80,2153,2007,4160,51.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
YlhCVSj5pa1VFbFdicji1ZJrpkgp,25,25.02.2001,South Korea,Asia,0,Male,80,1312,2848,4160,31.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
CXQyHzG76vLSUUGzFEXmLwsLzxxt,20,05.07.2006,Nigeria,Africa,9,Female,57,1033,1931,2964,34.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
1XUOspboBECC2Czd635sdCxOALvF,43,25.11.1983,China,Asia,0,Male,75,2212,1688,3900,56.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
l5k9jSqbnGbzXCMrdGhBEVcWTJe8,71,03.08.1955,Iran,Asia,9,Female,78,3690,366,4056,91.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
NiVmMrncaizmX2AJ9n9kcTWn4kPh,58,15.12.1968,United States,North America,0,Male,74,2992,856,3848,77.8,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
07qI3YuPGPZKQXWpYAq6s89dKXpZ,37,24.10.1989,Pakistan,Asia,9,Female,69,1904,1684,3588,53.1,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
5RFzyJspM6PW5dzAz8uwtE95ynAo,30,15.04.1996,Malaysia,Asia,9,Female,78,1566,2490,4056,38.6,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
xffXaHEf8YO9ali8wQZwJc3ucK9M,59,20.03.1967,Czech Republic,Europe,9,Female,82,3083,1181,4264,72.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
gKMGZreLqNRfLQb0PRYwFsRyYo9t,26,27.07.2000,Sri Lanka,Asia,0,Male,73,1342,2454,3796,35.4,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
d2j9hSrutoDz5PPTsR3Owyvd0XyY,35,05.12.1991,Germany,Europe,0,Male,79,1793,2315,4108,43.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
iu7At4JRaW7zE9j2oL74SzVNSXxa,66,28.12.1960,Indonesia,Asia,9,Female,73,3408,388,3796,89.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
Q1UqyGK5mVTc7Kr9CrbK7dZzC2J5,48,07.04.1978,Iran,Asia,9,Female,78,2506,1550,4056,61.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
co4pqGc7ByA7XqYHzF7XNsLd9nOr,49,29.05.1977,Sweden,Europe,0,Male,81,2551,1661,4212,60.6,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
HmQeO6biUqOPz4mkg5tHIe820aoW,40,24.09.1986,Brazil,South America,0,Male,73,2065,1731,3796,54.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
hVWChPrfWvyl6S4M8V9kvGQm9Uvv,27,25.02.1999,South Africa,Africa,9,Female,67,1416,2068,3484,40.6,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
nlNVUe9oO4EVyNmcCaw95OzZ81f0,22,25.09.2004,India,Asia,9,Female,71,1125,2567,3692,30.5,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
IIVhYWNpHAcg6P9RY9r088wETzbr,23,05.10.2003,Mozambique,Africa,8,Non-binary / Other,62,1176,2048,3224,36.5,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
gh8VthJKedtVU4eS51H4Ogz5t2fu,24,20.09.2002,China,Asia,0,Male,75,1230,2670,3900,31.5,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
DDwHqKIXfkOJ1NbnRk71F9aGqXWl,22,01.10.2004,Poland,Europe,0,Male,73,1124,2672,3796,29.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Zsi8zJqM3RpLahKUQJYJ7pSopcey,29,22.10.1997,Kenya,Africa,0,Male,65,1487,1893,3380,44.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
SZagmiSW1uzOQBmNmv11PE6BpAjW,23,01.10.2003,Venezuela,South America,0,Male,70,1177,2463,3640,32.3,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
2irAaWGKvNBQrDyjn4boEn6F5gSG,83,07.05.1943,Sweden,Europe,9,Female,84,4328,40,4368,99.1,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
zd7g3pp751J55M8a7uQIJalgsVpX,58,26.09.1968,Pakistan,Asia,0,Male,67,3003,481,3484,86.2,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
fDmpcuDouo7beJizcCHTg9ISnnwc,58,19.10.1968,Morocco,Africa,9,Female,78,3000,1056,4056,74.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
BmvohXXHNVcQHORa0YnzufK5rAvw,23,21.05.2003,Afghanistan,Asia,9,Female,65,1196,2184,3380,35.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
JPlYoclZmsdBMbSSwUVZAQZjxkck,17,04.12.2009,Indonesia,Asia,9,Female,73,854,2942,3796,22.5,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
zARkSS2G3K7KuCZKOnBkZBtL5XZm,21,07.03.2005,Tanzania,Africa,0,Male,65,1102,2278,3380,32.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
XhdTH1IyOSYdl2Xod1HeHfGfqIZc,45,28.02.1981,Ethiopia,Africa,9,Female,70,2355,1285,3640,64.7,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
GMeSHTtkr0bVWWQ1SfkUNfQDXB3O,24,23.04.2002,Iraq,Asia,9,Female,74,1252,2596,3848,32.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
tPXFrsjHjPHrGVjZrMcxcAbLaqpv,19,05.12.2007,Australia,Oceania,9,Female,85,959,3461,4420,21.7,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
xhzXF9wdtkJTIcDzoLMCw9VW71Gh,49,17.05.1977,Ghana,Africa,0,Male,63,2553,723,3276,77.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
hIGaMq1l6E5FxVGdqjeRMskJPTzj,31,09.07.1995,Austria,Europe,9,Female,84,1606,2762,4368,36.8,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
0Ag7pCcy6Nj6xs2lWSwHll1TPDtX,61,12.03.1965,Czech Republic,Europe,0,Male,76,3188,764,3952,80.7,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
bogoRGZrSiLRPvrN9smn8ZmGK2hT,77,17.09.1949,Turkey,Asia,5,Non-binary / Other,78,3996,60,4056,98.5,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
GSWHLmKNmnzun20S74LFVuyCFzI1,27,23.02.1999,South Korea,Asia,9,Female,86,1417,3055,4472,31.7,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
YKuzIZGaQuNETZK7442QyLv2eLY1,27,27.04.1999,Ukraine,Europe,0,Male,66,1408,2024,3432,41.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
yDZKUzkS6LFeBuzf5R1sGzUZNWuE,22,10.09.2004,Nigeria,Africa,9,Female,57,1127,1837,2964,38.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
fUA0662d2wyLYVxQe6n7VpvdAIBg,66,02.12.1960,India,Asia,1,Non-binary / Other,68,3411,125,3536,96.5,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
nGqUcp3aGBmsDPI3icoxSdPBRLcw,51,29.11.1975,Nigeria,Africa,4,Non-binary / Other,55,2629,231,2860,91.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
